pid,window_start_t,window_end_t,n_events,mean_dt,std_dt,max_dt,frac_success,any_page_execute,any_exec_ext,any_suspicious_dir,any_desired_access_execute,mean_offset,offset_monotonic,op_frac_CreateFile,op_frac_CreateFileMapping,op_frac_ReadFile,op_frac_WriteFile,op_frac_Thread Create,op_frac_Process Create,op_frac_LoadImage,op_frac_VirtualAlloc,op_frac_WriteProcessMemory,op_frac_CreateRemoteThread,op_frac_QueryBasicInformationFile,op_frac_QueryStandardInformationFile,op_frac_CloseFile,op_frac_FileSystemControl,op_frac_Other,label,anomaly_score,predicted_attack
4004,77234.1816607,77234.1827751,20,5.6159999803639946e-05,0.0001704002994481,0.0007751999946776,0.9,0,0,0,0,,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0.322246010597986,0
4004,77234.1817119,77234.1828198,20,5.581500008702278e-05,0.0001704937807101,0.0007751999946776,0.85,0,0,0,0,,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0.31272687131723814,0
4004,77234.1817769,77234.1828641,20,5.577999982051551e-05,0.0001705038358773,0.0007751999946776,0.8,0,0,0,0,,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0.31137826046110867,0
4004,77234.1826543,77234.1829039,20,1.3500000204658137e-05,1.8856464554836497e-05,9.249999129679054e-05,0.75,0,0,0,0,,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0.29918688346755024,0
4004,77234.182783,77234.1829484,20,8.665000495966525e-06,1.8930012589016744e-06,1.410000550094992e-05,0.75,0,0,0,0,,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0.29787570643785266,0
4004,77234.1828278,77234.1829916,20,8.589999924879522e-06,1.7182940271894717e-06,1.2600008631125093e-05,0.8,0,0,0,0,,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0.3003302016447169,0
4004,77234.182872,77234.1830285,20,8.22000001790002e-06,1.6021717522445434e-06,1.2600008631125093e-05,0.85,0,0,0,0,,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0.3022095101443347,0
4004,77234.1829154,77234.1830699,20,8.299999899463728e-06,1.7909151236768293e-06,1.2600008631125093e-05,0.9,0,0,0,0,,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0.3064927263730039,0
4004,77234.1829556,77234.1831099,20,8.074999641394243e-06,1.8600746965811744e-06,1.2600008631125093e-05,0.9,0,0,0,0,,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0.3064927263730039,0
4004,77234.1829993,77234.1831455,20,7.69500038586557e-06,1.5260816224133605e-06,1.2200005585327744e-05,0.85,0,0,0,0,,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0.3022095101443347,0
4004,77234.1830404,77234.1831898,20,8.06499956524931e-06,1.792755796187847e-06,1.2200005585327744e-05,0.8,0,0,0,0,,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0.30021646940045493,0
4004,77234.1830767,77234.183267,20,9.855000098468737e-06,6.045919662351643e-06,3.1800009310245514e-05,0.75,0,0,0,0,,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0.29826688838429666,0
4004,77234.1831171,77234.1833108,20,1.0045000090030954e-05,5.955668254508115e-06,3.1800009310245514e-05,0.75,0,0,0,0,,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0.29826688838429666,0
4004,77234.1831574,77234.1833712,20,1.1284999345662072e-05,7.0963531144186455e-06,3.1800009310245514e-05,0.8,0,0,0,0,,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0.30058266959920865,0
4004,77234.1832216,77234.183468,20,1.3910000416217373e-05,1.1056741701937383e-05,4.820000322069973e-05,0.85,0,0,0,0,,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0.3034149899117886,0
4004,77234.1832744,77234.1839772,20,3.5509999725036324e-05,8.327746724272889e-05,0.000377499993192,0.9,0,0,0,0,,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0.3171702671937647,0
4004,77234.1833177,77234.1840476,20,3.68400003935676e-05,8.290328677374871e-05,0.000377499993192,0.9,0,0,0,0,,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0.3171702671937647,0
4004,77234.1833798,77234.1841151,20,3.719500018632971e-05,8.275648015707388e-05,0.000377499993192,0.85,0,0,0,0,,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0.30853081791412057,0
4004,77234.1834789,77234.1841615,20,3.467499991529621e-05,8.306691437928048e-05,0.000377499993192,0.8,0,0,0,0,,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0.3072003022192687,0
4004,77234.1839955,77234.1842049,20,1.138500010711141e-05,5.266906089067485e-06,2.5199988158419728e-05,0.75,0,0,0,0,,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0.29793532318780563,0
4004,77234.1840552,77234.18426,20,1.0619999375194312e-05,4.803022985286857e-06,2.5199988158419728e-05,0.75,0,0,0,0,,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0.29793532318780563,0
4004,77234.184126,77234.184301,20,9.295000199927018e-06,3.0827985694707175e-06,1.789999078027904e-05,0.8,0,0,0,0,,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0.30014572570103876,0
4004,77234.1841688,77234.1843604,20,9.945000056177375e-06,5.004360298445969e-06,2.7099988074041903e-05,0.85,0,0,0,0,,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0.3023130214095503,0
4004,77234.184212,77234.1844037,20,9.94000001810491e-06,4.958710067191719e-06,2.7099988074041903e-05,0.9,0,0,0,0,,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0.30606229243075606,0
4004,77234.1842677,77234.1844568,20,9.839999984251336e-06,5.496445016045063e-06,2.7099988074041903e-05,0.9,0,0,0,0,,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0.30606229243075606,0
4004,77234.1843094,77234.1845002,20,9.960000170394778e-06,5.474088320747022e-06,2.7099988074041903e-05,0.85,0,0,0,0,,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0.3023130214095503,0
4004,77234.1843683,77234.1846453,20,1.4245000056689604e-05,2.2117594584994015e-05,0.000106900013634,0.8,0,0,0,0,,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0.3033829629252209,0
4004,77234.1844106,77234.1846941,20,1.4519999967887998e-05,2.2092359092069977e-05,0.000106900013634,0.75,0,0,0,0,,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0.3001326493647654,0
4004,77234.1844651,77234.1847567,20,1.4994999946793542e-05,2.1909349316893302e-05,0.000106900013634,0.75,0,0,0,0,,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0.3001326493647654,0
4004,77234.184509,77234.1847987,20,1.4924999413779006e-05,2.193485609132846e-05,0.000106900013634,0.8,0,0,0,0,,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0.3033829629252209,0
4004,77234.1846538,77234.1848407,20,9.77000017883256e-06,3.764110947251247e-06,2.200000744778663e-05,0.85,0,0,0,0,,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0.3022095101443347,0
4004,77234.1847161,77234.1848829,20,9.439999848837033e-06,3.526801590103908e-06,2.200000744778663e-05,0.9,0,0,0,0,,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0.3063567014662938,0
4004,77234.1847645,77234.184918,20,8.06500029284507e-06,1.7002416781997287e-06,1.2800010154023768e-05,0.9,0,0,0,0,,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0.3064927263730039,0
4004,77234.1848115,77234.1849584,20,7.985000411281363e-06,1.703333950746972e-06,1.2800010154023768e-05,0.85,0,0,0,0,,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0.3022095101443347,0
4004,77234.1848483,77234.1849997,20,7.949999417178333e-06,1.522635639537439e-06,1.1500000255182384e-05,0.8,0,0,0,0,,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0.30021646940045493,0
4004,77234.1848897,77234.1850363,20,7.670000195503235e-06,1.3381441991948958e-06,1.1500000255182384e-05,0.75,0,0,0,0,,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0.29787570643785266,0
4004,77234.1849293,77234.1850795,20,8.075000368990005e-06,1.530695414431603e-06,1.1500000255182384e-05,0.75,0,0,0,0,,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0.29787570643785266,0
4004,77234.1849659,77234.1851222,20,8.189999789465219e-06,1.5134145744542211e-06,1.1500000255182384e-05,0.8,0,0,0,0,,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0.3004528973443197,0
4004,77234.1850071,77234.1851595,20,7.99000044935383e-06,1.3138544968734074e-06,1.1500000255182384e-05,0.85,0,0,0,0,,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0.3022095101443347,0
4004,77234.1850435,77234.1852011,20,8.240000170189887e-06,1.589239582197539e-06,1.209999027196318e-05,0.9,0,0,0,0,,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0.3064927263730039,0
4004,77234.1850868,77234.1852478,20,8.414999319938942e-06,2.5288381736506404e-06,1.7300000763498247e-05,0.9,0,0,0,0,,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0.3064927263730039,0
4004,77234.1851306,77234.1852847,20,8.125000022118911e-06,2.4434382063623277e-06,1.7300000763498247e-05,0.85,0,0,0,0,,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0.3022095101443347,0
4004,77234.1851716,77234.1853263,20,8.339999476447702e-06,2.599878428252214e-06,1.7300000763498247e-05,0.8,0,0,0,0,,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0.3004528973443197,0
4004,77234.1852077,77234.1853671,20,8.299999899463728e-06,2.6325906771826148e-06,1.7300000763498247e-05,0.75,0,0,0,0,,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0.2978333108361319,0
4004,77234.1852549,77234.1854048,20,7.850000110920519e-06,1.5879499450306275e-06,1.230000634677708e-05,0.75,0,0,0,0,,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0.29787570643785266,0
4004,77234.1852969,77234.1854467,20,8.099999831756577e-06,1.80292420400785e-06,1.230000634677708e-05,0.8,0,0,0,0,,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0.30021646940045493,0
4004,77234.1853335,77234.1854879,20,8.080000407062471e-06,1.7114491544758945e-06,1.230000634677708e-05,0.85,0,0,0,0,,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0.3022095101443347,0
4004,77234.185374,77234.1855266,20,7.975000335136428e-06,1.3579697326413552e-06,1.1399999493733048e-05,0.9,0,0,0,0,,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0.3064927263730039,0
4004,77234.1854162,77234.1856583,20,1.267500047106296e-05,1.668159402435773e-05,8.259998867288232e-05,0.9,0,0,0,0,,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0.30896954734399995,0
4004,77234.1854542,77234.1857036,20,1.2845000310335308e-05,1.663241602119801e-05,8.259998867288232e-05,0.85,0,0,0,0,,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0.3034149899117886,0
4004,77234.1854957,77234.1863115,20,4.1179999971063805e-05,0.0001229451989804,0.0005588000058196,0.8,0,0,0,0,,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0.3088408806934392,0
4004,77234.1855379,77234.1863747,20,4.2404999840073286e-05,0.0001226358183486,0.0005588000058196,0.75,0,0,0,0,,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0.3065112975847585,0
4004,77234.1856662,77234.1864346,20,3.8814999425085264e-05,0.0001224409616782,0.0005588000058196,0.75,0,0,0,0,,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0.3065112975847585,0
4004,77234.1857126,77234.1864925,20,3.944499985664152e-05,0.0001222982024775,0.0005588000058196,0.8,0,0,0,0,,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0.3088408806934392,0
4004,77234.1863211,77234.1865351,20,1.1180000001331791e-05,3.779530277832033e-06,2.1500003640539944e-05,0.85,0,0,0,0,,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0.3022095101443347,0
4004,77234.186383,77234.1865769,20,1.010999985737726e-05,3.178033871962217e-06,1.829999382607639e-05,0.9,0,0,0,0,,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0.30607882827042493,0
4004,77234.1864476,77234.1866151,20,9.025000326801092e-06,2.87839122656487e-06,1.829999382607639e-05,0.9,0,0,0,0,,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0.30631818394157506,0
4004,77234.1865005,77234.1866584,20,8.294999861391262e-06,1.7771885887061485e-06,1.2499993317760529e-05,0.85,0,0,0,0,,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0.3022095101443347,0
4004,77234.1865427,77234.1867174,20,9.115000284509734e-06,4.607464091642459e-06,2.7600006433203816e-05,0.8,0,0,0,0,,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0.30024853008929747,0
4004,77234.1865848,77234.1867626,20,9.285000123782085e-06,4.564887481489972e-06,2.7600006433203816e-05,0.75,0,0,0,0,,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0.29793532318780563,0
4004,77234.1866224,77234.1868328,20,1.0884999937843531e-05,6.445666479428954e-06,3.0399998649954796e-05,0.75,0,0,0,0,,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0.29793532318780563,0
4004,77234.1866669,77234.1868818,20,1.1169999925186858e-05,6.484566056579176e-06,3.0399998649954796e-05,0.8,0,0,0,0,,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0.30024853008929747,0
4004,77234.1867269,77234.1870051,20,1.4384999667527154e-05,1.720722884123527e-05,8.420000085607171e-05,0.85,0,0,0,0,,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0.3034149899117886,0
4004,77234.1867706,77234.1870581,20,1.4774999726796524e-05,1.7126860704507695e-05,8.420000085607171e-05,0.9,0,0,0,0,,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0.30936902710182407,0
4004,77234.1868404,77234.187103,20,1.351000028080307e-05,1.682153735432378e-05,8.420000085607171e-05,0.9,0,0,0,0,,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0.30896954734399995,0
4004,77234.1868901,77234.1871456,20,1.3190000026952476e-05,1.6829044836696074e-05,8.420000085607171e-05,0.85,0,0,0,0,,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0.3034149899117886,0
4004,77234.1870186,77234.1872929,20,1.438999970559962e-05,2.045415927846115e-05,0.0001007000100798,0.8,0,0,0,0,,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0.3024269547710328,0
4004,77234.1870657,77234.1874091,20,1.7550000484334306e-05,2.188237931306265e-05,0.0001007000100798,0.75,0,0,0,0,,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0.2998381951375561,0
4004,77234.1871112,77234.1876021,20,2.495500011718832e-05,3.713173689764636e-05,0.0001530000008642,0.75,0,0,0,0,,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0.30157398002526964,0
4004,77234.1872463,77234.187652,20,2.5319999986095353e-05,3.697489496857304e-05,0.0001530000008642,0.8,0,0,0,0,,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0.3052551265646286,0
4004,77234.187301,77234.1877381,20,2.2259999968810008e-05,3.277059732306122e-05,0.0001530000008642,0.85,0,0,0,0,,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0.3069340782214334,0
4004,77234.1875621,77234.1877838,20,1.873499932116829e-05,3.2416277900225336e-05,0.0001530000008642,0.9,0,0,0,0,,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0.3135036532223719,0
4004,77234.1876145,77234.1878587,20,1.2829999468522146e-05,8.120741139950489e-06,4.1100007365457714e-05,0.9,0,0,0,0,,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0.30667909519238173,0
4004,77234.1876931,77234.1879243,20,1.3615000352729111e-05,8.35509867778008e-06,4.1100007365457714e-05,0.85,0,0,0,0,,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0.3030371929086126,0
4004,77234.187747,77234.1879927,20,1.2730000162264331e-05,5.97046176444159e-06,2.5000001187436283e-05,0.8,0,0,0,0,,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0.30024853008929747,0
4004,77234.1877915,77234.1880491,20,1.3265000598039478e-05,6.2168083292389255e-06,2.5000001187436283e-05,0.75,0,0,0,0,,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0.29793532318780563,0
4004,77234.1878675,77234.1881043,20,1.2280000373721122e-05,5.285094489671415e-06,2.169999061152339e-05,0.75,0,0,0,0,,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0.2978333108361319,0
4004,77234.1879343,77234.1881476,20,1.116499988711439e-05,4.788174765114835e-06,2.169999061152339e-05,0.8,0,0,0,0,,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0.30014572570103876,0
4004,77234.188002,77234.1881922,20,9.97500028461218e-06,3.748808241631689e-06,2.160000440198928e-05,0.85,0,0,0,0,,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0.3022095101443347,0
4004,77234.1880627,77234.1882425,20,9.669999417383224e-06,3.2481738669675297e-06,1.7099999240599573e-05,0.9,0,0,0,0,,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0.30607882827042493,0
4004,77234.1881136,77234.1883205,20,1.081000009435229e-05,4.97190955472519e-06,2.300000051036477e-05,0.9,0,0,0,0,,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0.30607882827042493,0
4004,77234.1881622,77234.1883806,20,1.1649999942164868e-05,5.80231255175389e-06,2.479999966453761e-05,0.85,0,0,0,0,,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0.3023130214095503,0
4004,77234.1881998,77234.1884285,20,1.1814999743364753e-05,5.616354877275488e-06,2.479999966453761e-05,0.8,0,0,0,0,,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0.30024853008929747,0
4004,77234.1882508,77234.1884693,20,1.134000049205497e-05,5.528528366779646e-06,2.479999966453761e-05,0.75,0,0,0,0,,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0.29793532318780563,0
4004,77234.1883293,77234.1885322,20,1.0584999836282803e-05,6.74726160969883e-06,3.37999954354018e-05,0.75,0,0,0,0,,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0.29826688838429666,0
4004,77234.1883895,77234.1885766,20,9.800000407267362e-06,5.904591030716329e-06,3.37999954354018e-05,0.8,0,0,0,0,,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0.30058266959920865,0
4004,77234.188436,77234.1886187,20,9.510000381851569e-06,5.94862935694747e-06,3.37999954354018e-05,0.85,0,0,0,0,,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0.3026494584431755,0
4004,77234.1884765,77234.1886617,20,9.619999764254316e-06,5.946656459840652e-06,3.37999954354018e-05,0.9,0,0,0,0,,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0.30642573046808746,0
4004,77234.1885406,77234.188718,20,9.29000016185455e-06,3.1662518854624706e-06,1.9899991457350552e-05,0.9,0,0,0,0,,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0.3062899383141625,0
4004,77234.1885842,77234.1887761,20,9.974999557016416e-06,4.922650370047623e-06,2.609999501146376e-05,0.85,0,0,0,0,,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0.3023130214095503,0
4004,77234.1886263,77234.1888435,20,1.1239999730605632e-05,6.094985254465874e-06,2.7400004910305142e-05,0.8,0,0,0,0,,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0.30024853008929747,0
4004,77234.1886692,77234.1888909,20,1.145999995060265e-05,5.989762889288324e-06,2.7400004910305142e-05,0.75,0,0,0,0,,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0.29793532318780563,0
4004,77234.1887258,77234.1889918,20,1.3689999468624591e-05,7.493780221359322e-06,2.7400004910305142e-05,0.75,0,0,0,0,,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0.29793532318780563,0
4004,77234.1887869,77234.1890408,20,1.3235000369604678e-05,6.934905950918513e-06,2.7400004910305142e-05,0.8,0,0,0,0,,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0.30024853008929747,0
4004,77234.1888522,77234.1890826,20,1.195500008179806e-05,6.392550234911178e-06,2.7300004148855805e-05,0.85,0,0,0,0,,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0.3023130214095503,0
4004,77234.1888987,77234.18912,20,1.1454999912530183e-05,6.595729582512674e-06,2.7300004148855805e-05,0.9,0,0,0,0,,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0.30606229243075606,0
4004,77234.1889996,77234.1891649,20,8.65500041982159e-06,2.457741466121259e-06,1.649999467190355e-05,0.9,0,0,0,0,,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0.3064927263730039,0
